survey version standard standard_catagory shift CSP_TAMU-u CSP_TAMU-g CSP_TAMU-r CSP_TAMU-i CSP_TAMU-B CSP_TAMU-V CSP_TAMU-o CSP_TAMU-m CSP_TAMU-n CSP_TAMU-Y CSP_TAMU-y 
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd078316_v2.fits stis_ngsl_v2 35 5.4865 5.1003 5.4145 5.6911 5.1574 5.2385 5.2452 5.2344 5.2385 5.3849 5.3757
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd063700_v2.fits stis_ngsl_v2 35 6.392 3.8321 2.9465 2.67 4.4213 3.3466 3.3259 3.3438 3.3466 1.7376 1.7094
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd167278_v2.fits stis_ngsl_v2 35 9.397 8.4067 8.1914 8.206 8.6551 8.2765 8.2717 8.2744 8.2765 7.691 7.6798
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd172506_v2.fits stis_ngsl_v2 35 9.1706 8.1377 8.0547 8.1121 8.3514 8.0664 8.0655 8.0653 8.0664 7.6021 7.5895
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd008491_v2.fits stis_ngsl_v2 35 7.4782 5.1708 4.3895 4.15 5.6835 4.755 4.7361 4.7512 4.755 3.2802 3.2549
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd028978_v2.fits stis_ngsl_v2 35 6.7235 5.72 5.8897 6.1218 5.8454 5.772 5.7764 5.7712 5.772 5.7102 5.7035
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd046703_v2.fits stis_ngsl_v2 35 10.5497 9.2644 8.8935 8.7635 9.546 9.0734 9.0652 9.0712 9.0734 8.0083 7.9888
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd064412_v2.fits stis_ngsl_v2 35 10.047 8.9668 8.5861 8.4687 9.2778 8.761 8.7525 8.7582 8.761 7.7927 7.7736
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd221377_v2.fits stis_ngsl_v2 35 8.6412 7.6767 7.453 7.4151 7.9255 7.5446 7.5402 7.5428 7.5446 6.7763 6.7571
CSP_TAMU CSP_TAMU spectra/stis_ngsl_v2/h_stis_ngsl_hd087737_v2.fits stis_ngsl_v2 35 3.9468 3.3792 3.5902 3.8048 3.4587 3.4723 3.4764 3.4676 3.4723 3.3585 3.3483
